text,label
Em muốn hỏi là cách tạo slide thuyết trình đẹp thu hút nhiều lượt tương tác với ạ,out-of-scope
Tôi bị mất ngủ thì có nên uống met không nha,medical
Thua bac si lam the nao de ha mo mau tu nhien hieu qua nhat tai nha the a,faq
"Em muốn hỏi là tai nạn xe máy làm nạn nhân bị chấn thương sọ não máu chảy nhiều chảy máu ồ ạt, làm sao cầm máu nhé bác sĩ",emergency
Bác sĩ ơi cho em hỏi làm thế nào để tạo slide thuyết trình bằng AI Generative tools ạ !,out-of-scope
Cho em hoi ti a tim hieu ve cuoc chien tranh the gioi thu hai trong lich su/khoa hoc nha,out-of-scope
Em chào bác sĩ ạ nười nhà bị co giật trợn mắt sùi bọt mép đang rất khẩn cấp cứu với thế ạ,emergency
Dạ thưa bác sĩ tìm hiểu về thuyết tương đối của Einstein trong lịch sử/khoa học nhe bác sĩ,out-of-scope
"Alo bac si bi co giat tron mat sui bot mep kem non ra mau tuoi o at nguy kich qua, phai so cuu sao a cam on bac si",emergency
Bac si oi giup em voi bi dot quy dot quy nao liet hoan toan nua nguoi meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi a?,emergency
Bác sĩ ơi cho em hỏi bị hôn mê sâu không phản ứng nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào giúp em,emergency
Cho em hoi ti a co che tac dong cua pana trong dieu tri hen suyen la gi a !,medical
Thua bac si lam the nao de chup anh phong canh bang Premiere Pro a,out-of-scope
Thưa bác sĩ làm thế nào để ổn định hệ tiêu hóa hiệu quả nhất tại nhà với ạ,faq
Cho hỏi ăn gì hoặc kiêng gì để hạ mỡ máu tự nhiên tốt nhất ạ?,faq
Alo bac si tac dung cua dau o liu doi voi suc khoe la gi a,faq
Cho hoi chatbot y te nay co nhung tinh nang gi vay ne bac si,faq
Thưa bác sĩ Bị ho khan khò khè nhẹ kèm teho ngứa họng do dị ứng bụi bẩn,medical
Dạ bác sĩ cho em hỏi tác dụng của ăn rau xanh quả mọng đối với sức khỏe là gì ạ,faq
Dạ thưa bác sĩ làm thế nào để học tiếng Anh giao tiếp bằng Premiere Pro thế ạ,out-of-scope
"Em muon hoi la Nguoi nha dot ngot bi te nga bat tinh, co giat tona than tron mat sui bot mep a em cam on",emergency
Da bac si cho em hoi toi muon dau tu vao quy mo tai chinh thi nen bat dau tu dau giup em,out-of-scope
Chao bac si a nguoi nha bi chan thuong so nao mau chay nhieu dang rat khan cap cuu voi a cam on bac si,emergency
"Cho hoi bi dot quy nao liet hoan toan nua nguoi kem tim tai moi va dau ngon tay nguy kich qua, phai so cuu sao nha bac si",emergency
Cho hỏi bị đột quỵ đau ngực dữ dội như đá đè méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì thế ạ,emergency
Cho em hoi ti a an gi hoac kieng gi de dam can an toan tot nhat,faq
Bac si oi cho em hoi lam the nao de lap trinh web bang Python FastAPI nha,out-of-scope
Bac si oi giup em voi du bao thoi tiet hom nay tai Thanh pho Ho Chi Minh the nao a xin cam on,out-of-scope
Alo bac si toi muon dau tu vao bat dnog san ven do thi nen bat dau tu dau nha,out-of-scope
Bác sĩ tư vấn giúp em hướng dẫn các bước sửa vòi nước bị rò dỉ tại nhà chi tiết ạ xin cảm ơn nhiều,out-of-scope
Bác sĩ giải đáp giúp em tác dụng của nhân sâm đối với sức khỏe là gì ạ,faq
Chao bac si a cach hoc tien Anh giao tiep dep thu hut nhieu luto tuong tac a em cam on bac si,out-of-scope
Bac si oi giup em voi an gi hoac kieng gi de tang su tap trung tot nhat a xin cam on,faq
"Em muon hoi la khan cap benh nhan bong nang toan than do no binh gas dang ngung tho, co can ho hap nhan tao khong giup em",emergency
Dạ cho em hỏi thuốc kháng sinh amoxicillin được chỉ định để điều trị mất ngủ ạ em cảm ơn,medical
Bác sĩ ơi giúp em với sự khác biệt giữa thuốc kháng viêm ibuprofen và para trong chữa trị đau đầu giúp em,medical
Dạ bác sĩ cho em hỏi tôi uống metformin quá liều thì nên xử lý thế nào ạ em cảm ơn bác sĩ,medical
Bac si giai dap giup em an gi hoac kieng gi de giam dau moi vai gay tot nhat nha bac si,faq
Da bac si cho em hoi lam sao de bao ve khop xuong co tay khi lam viec van phong nhieu a xin cam on nhieu,faq
Da bac si lam the nao de tang can lanh manh hieu qua nhat tai nha a cam on bac si,faq
Bac si giai dap giup em du bao thoi tiet hom nay tai Da Lat the nao nhe bac si,out-of-scope
Dạ cho em hỏi tìm hiểu về khảo cổ học Ai Cập cổ đại trong lịch sử/khoa học ạ em cảm ơn bác sĩ,out-of-scope
Bac si oi cho em hoi thuoc amoxi co tuong tac voi cac loai thuoc dieu tri dtd khong nhe bac si,medical
Bác sĩ giải đáp giúp em bị đột quỵ chấn thương sọ não máu chảy nhiều méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì giúp em với ạ,emergency
ăn gi hoac kieng gi de giam stress cang thang tot nhat giup em voi a,faq
Tác dụng của uống nhiều nước lọc đối với sức khỏe là gì nha,faq
Chao bac si a an gi hoac kieng gi de dam can an toan tot nhat voi a,faq
Thua bac si dung thuoc tieu duong metformin keo dai co gay suy gan hay suy than khong a xin cam on nhieu,medical
Da cho em hoi phu nu co thai co duoc su dung klamentin de chua dau bung a xin cam on,medical
Bị phản vệ độ nặng sau tiêm thuốc nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào nha,emergency
Cho em hỏi dự báo thời tiết hôm nay tại Đà Nẵng thế nào nha,out-of-scope
Dạ bác sĩ tìm hiểu về cuộc chiến tranh thế giới thứ hai trong lịch sử/khoa học nha bác sĩ,out-of-scope
Em chao bac si a thoi diem uong amoxicillin tot naht trogn ngay la luc nao,medical
Da cho em hoi tac dung cua an rau xanh qua mong doi voi suc khoe la gi nha,faq
Bac si cho em hoi chut a toi muon dau tu vao quy mo tai chinh thi nen bat dau tu dau voi a,out-of-scope
Em chào bác sĩ ạ hướng dẫn các bước sửa xe máy bị ngập nước tại nhà chi tiết ạ em cảm ơn bác sĩ,out-of-scope
Dạ cho em hỏi hướng dẫn các bước sửa xe máy bị ngập nước tại nhà chi tiết thế ạ,out-of-scope
Alo bác sĩ dự báo thời tiết hôm nay tại Hà Nội thế nào nha bác sĩ,out-of-scope
Dạ cho em hỏi cách viết code python đẹp thu hút nhiều lượt tương tác,out-of-scope
Dạ thưa bác sĩ Trẻ bị sốt hâm hấp nóng người sau khi đi tiêm phòng về xin cảm ơn bác sĩ,medical
Chao bac si a an gi hoac kieng gi de thai doc co the tot nhat a em cam on bac si,faq
Alo bac si toi bi chong mat thi co nen uong klamentin khong nha bac si,medical
Bac si cho em hoi chut a lam sao de bao ve mat va cot song co khi lam viec van phong nhieu xin cam on bac si,faq
Thưa bác sĩ Thở khò khè nhẹ có đờm ở cổ họng sau khi ngủ dậy giúp em với ạ,medical
Moi nguoi cho em hoi tre em duoi 6 tuoi uong paracetamol lieu bao nhieu la an toan a xin cam on,medical
Chao bac si a bi dot quy gay xuong dui dam thung da meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi nhe bac si,emergency
Alo bac si Nguoi nha bi tai nan gay xuong dui dam thung da loi han ra ngoai mau chay o at khong ngung a xin cam on,emergency
"Bác sĩ ơi bị bỏgn nặng toàn thân do nổ bình gas kèm nôn ra máu tươi ồ ạt nguy kịch quá, phải sơ cứu sao nha",emergency
Da bac si huong dan cac buoc sua xe may bi ngap nuoc tai nha chi tiet a em cam on bac si,out-of-scope
Bác sĩ ơi cho em hỏi tác dụng của dầu ô liu đối với sức khỏe là gì ạ em cảm ơn bác sĩ,faq
"Chào bác sĩ ạ khẩn cấp bệnh nhân phản vệ độ nặng sau tiêm thuốc đang ngừng thở, có cần hô hấp nhân tạo không ạ",emergency
Dạ cho em hỏi tác dụn của dầu ô liu đối với sức khỏe là gì ạ xin cảm ơn nhiều,faq
Alo bác sĩ dự báo thời tiết hôm nay tại Nha Trang thế nào xin cảm ơn bác sĩ,out-of-scope
Bac si giai dap giup em chi giup toi cong thuc nau lau thai chua cay ngon chuan vi voi a xin cam on nhieu,out-of-scope
"Em chao bac si a tai nan xe may lam nan nhan bi nuot nham acid chay mau o at, lam sao cam mau xin cam on bac si",emergency
Em muốn hỏi là tôi uống para quá liều thì nên xử lý thế nào giúp em với ạ,medical
Dạ cho em hỏi Trẻ sơ sinh đột ngột ngưng thở hoàn toàn toàn thân lạnh ngắt sau khi bú ạ?,emergency
Bac si tu van giup em toi uong paracetamol qua lieu thi nen xu ly the nao nha bac si,medical
Cho em hoi ti a Vet dut tay nho do dao got hoa qua chay it mau da duoc dua sach a?,medical
Tác dụng của trà hoa cúc đối với sức khỏe là gì thế ạ,faq
Bác sĩ ơi hướng dẫn các bước vệ sinh điều hòa tại nhà chi tiết ạ?,out-of-scope
Dạ cho em hỏi thuốc aspirin được chỉ đnịh để điều trị mất ngủ dúp em,medical
"Em moun hoi la bi dau nguc du doi nhu da de kem mat nan thuc nguy kich qua, phai so cuu sao",emergency
Dạ bác sĩ cho em hỏi bị dị vật đường thở tắc hoàn toàn nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào ạ xin cảm ơn nhiều,emergency
"Da bac si khan cap benh nhan bong nang toan than do no binh gas dnag ngung tho, co can ho hap nhan tao khong",emergency
Cho hỏi làm thế nào để tăng cường thể lực hiệu quả nhất tại nhà giúp em,faq
Cho hỏi tác dụng của tỏi đen đối với sức khỏe là gì ạ xin cảm ơn nhiều,faq
"Bác sĩ ơi bị đuối nước kèm mất nhận thức nguy kịch quá, phải sơ cứu sao ạ",emergency
Bac si oi tim hieu ve cuoc chien tranh the gioi thu hai trong lich su/khoa hoc voi a,out-of-scope
"Dạ bác sĩ khẩn cấp bệhn nhân đau ngực dữ dội như đá đè đang ngừng thở, có cần hô hấp nân tạo khnôg ạ",emergency
"Cho em hoi ti a tai nan xe may lam nan nhan bi hon me sau khno pahn ung chay mau o at, lam sao cam mau nhe bac si",emergency
Bac si oi Thinh thoang bi nang nuc sau khi di bo nhanh hoac leo cau thang cao a em cam on,medical
Bác sĩ tư vấn giúp em làm thế nào để tăng cường trí nhớ hiệu quả nhất tại nhà,faq
Cho hỏi tôi bị mất ngủ thì có nên uống met không nha,medical
"Chao bac si a tai nan xe may lam nan nhan bi phan ve do nang sau tiem thuoc chay mau o at, lam sao cam mau the a",emergency
Thưa bác sĩ cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân ạ cảm ơn bác sĩ,emergency
Em chào bác sĩ ạ người nhà bị đau ngực dữ dội như đá đè đang rất nguy kịch cứu với ạ,emergency
Mọi người cho em hỏi chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không ạ sin cảm ơn,faq
Bac si tu van giup em loi ich cua viec tap thien va yoga vao moi buoi sang/toi the a,faq
Thua bac si cap cuu gap nguoi bi nuot nham acid dot ngot ngat xiu tim tai toan than guip em,emergency
Da thua bac si lam the nao de cai thien giac ngu ngon hieu qua nhat tai nha a,faq
Bác sĩ ơi làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều nhe bác sĩ,faq
Chào bác sĩ ạ liều lượng unốg klamentin cho người bị đau bụn nư thế nào ạ?,medical
Bac si cho em hoi chut a toi muon dau tu vao quy mo tai chinh thi nen bat dau tu dau a cam on bac si,out-of-scope
"Mọi người cho em hỏi khẩn cấp bệnh nhân nuốt nhầm acid đang ngừng thở, có cần hô hấp nhân tạo không thế ạ",emergency
Ăn gì hoặc kiêng gì để hạ mỡ máu tự nhiên tốt nhất nhé bác sĩ,faq
Lam the nao de thai doc co the hieu qua nhat tai nha ne bac si,faq
Bác sĩ ơi làm thế nào để tạo slide thuyết trình bằng AI Generative tools thế ạ,out-of-scope
Bac si tu van giup em an gi hoac kieng gi de thai doc co the tot nhat a xin cam on nhieu,faq
Bac si oi cho em hoi toi bi chong mat thi co nen uong aspirn chon don mau khong a em cam on,medical
"Cho em hoi ti a bi duoi nuoc kem va mo hoi lanh ngat nguy kich qua, phai so cuu sao nha",emergency
Bac si oi lam sao de bao ve khop xuong co tay khi lam viec van phong nhieu giup em voi a,faq
"Da bac si con uong nham dau hoa sui bot mep, cuu mang voi nha bac si",emergency
Alo bác sĩ bị nuốt nhầm acid nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào giúp em với ạ,emergency
Em muốn hỏi là làm thế nào để chỉnh sửa video ngắn bằng React và Nodejs xin cảm ơn bác sĩ,out-of-scope
Chao bac si a su khac biet giua metformin ha duong huyet va asprin chon dong mau trong chua tri chong mat a !,medical
Dạ thưa bác sĩ làm sao để bảo vệ khớp xương cổ tay khi làm vicệ văn phòng niều dúp em với ạ,faq
Bac si oi giup em voi huon dan cac buoc cai dat lai he dieu hanh Windows tai nha chi tiet a em cam on,out-of-scope
Cho em hoi ti a tac dung cua que va gung doi voi suc khoe la gi a xin cam on nieu,faq
Alo bac si phu nu co thia co duoc su dung asprin de chua mat ngu a !,medical
Alo bac si su khac biet giua amoxicillin va pcm trong chua tri sot nha,medical
Da bac si lam sao de bao ve suc khoe tim mach khi lam viec van phong nhieu a em cam on bac si,faq
Cho em hỏi cơ chế tác động của aspirin trong điều trị cholesterol cao là gì ạ?,medical
Thua bac si viet ho toi mot bai tho ve tinh yeu doi lua hay va y nghia xin cam on bac si,out-of-scope
Alo bác sĩ tác dụng phụ của met khi dùng chung với padacetamol là gì thế ạ,medical
Dạ thưa bác sĩ lợi ích của việc tập thiền và yoga vào mỗi buổi snág/tối ạ em cảm ơn,faq
Dạ cho em hỏi dùng asprin kéo dài có gây suy gan hay suy thận không nha,medical
Bác sĩ giải đáp giúp em làm thế nào để học tiếng Anh giao tiếp bằng React và Nodejs,out-of-scope
Chào bác sĩ ạ dự báo thời tiết hôm nay tại Hà Nội thế nào ạ,out-of-scope
Mọi người cho em hỏi chỉ giúp tôi côn thức làm bánh mì Việt Nam ngon chuẩn vị với nhe bác sĩ,out-of-scope
"Da bac si cho em hoi con uong nham hoa chat doc hai sui bot mep, cuu mang voi a em cam on bac si",emergency
Cho em hỏi tôi uống amox quá liều thì nên xử lý thế nào ạ em cảm ơn bác sĩ,medical
Em muon hoi la tac dung cua nuoc dua doi voi suc khoe la gi a !,faq
Bac si cho em hoi chut a lam the nao de on dinh he tieu hoa hieu qua nhat tai nha nha,faq
Thinh thoan bi nnag nguc sau khi di bo nhanh hoac leo cau thang cao giup em,medical
Bac si tu van giup em dung thuoc tieu duong metformin keo dai co gay suy gan hay suy than khong nhe bac si,medical
Bac si oi giup em voi cach chup anh phong canh dep thu hut nhieu luot tuong tac nha bac si,out-of-scope
Em chao bac si a thoi diem uong asprin chong dong mau tot nhat trong ngay la luc nao the a,medical
Da thua bac si lam sao de bao ve he ho hap khi lam viec van phong nhieu a em cam on bac si,faq
Bác sĩ cho em hỏi chút ạ chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không ạ cảm ơn bác sĩ,faq
"Bác sĩ giải đáp giúp em tai nạn xe máy làm nạn nhân bị đau ngực dữ dội như đá đè chảy máu ồ ạt, làm sao cầm máu ạ xin cảm ơn nhiều",emergency
"Bác sĩ cho em hỏi chút ạ tai nạn xe máy làm nạn nhân bị vỡ mạch máu puhn thành tia chảy máu ồ ạt, làm sao cầm máu ạ !",emergency
Em muon hoi la toi muon dau tu vao quy mo tai chnih thi nen bat dau tu dau a em cam on,out-of-scope
Thua bac si chi giup toi cong thcu nau lau tahi chua cay non chuan vi voi a xin cam on nhieu,out-of-scope
Em muốn hỏi là ăn gì hoặc kiêng gì để tăng cường trí nhớ tốt nhất nhé bác sĩ,faq
Da bac si cap cuu gap nguoi bi nuot nham aicd dot ngot ngat xiu tim tai toan than a em cam on,emergency
Bac si cho em hoi chut a loi ich cua viec ngu du 8 tieng vao moi buoi sang/toi a?,faq
Chào bác sĩ ạ ăn gì hoặc kiêng gì để giúp da dẻ mịn màng tốt nhất ạ em cảm ơn bác sĩ,faq
Da cho em hoi lam the nao de giam stress cang thang hieu qua nhat tai nha nhe bac si,faq
Thưa bác sĩ lợi ích của việc giãn cơ thư giãn vào mỗi buổi sáng/tối nhé bác sĩ,faq
Da thua bac si luu y quan trong nhat khi su dung amoxi la gi giup em voi a,medical
